product_id,attribute_id,confidence,evidence,model
B018IVD9FK,attribute_971eda0e52b77c61,0.95,store: Alba Botanica,deepseek-v4-flash
B018IVD9FK,attribute_61aaf750d3bbc379,0.9,Product Benefits: Hydrating,deepseek-v4-flash
B018IVD9FK,attribute_2ac91817c6dc2ed6,0.9,Unit Count: 1.00 Count,deepseek-v4-flash
B018IVD9FK,attribute_611fe1fe495ea409,0.75,title: 8 oz,deepseek-v4-flash
B018IVD9FK,attribute_dd997e623e6ff0b3,0.95,Product Benefits Hydrating,deepseek-v4-flash
B018IVD9FK,attribute_a520aac71d9029b5,0.7,Coconut Milk,deepseek-v4-flash
B018IVD9FK,attribute_0eefab86cb6b8280,0.9,Leave-In Conditioning Mist,deepseek-v4-flash
B072BYMGRB,attribute_fc6db98750f95668,0.9,Skin Type: All,deepseek-v4-flash
B072BYMGRB,attribute_c301b5888660fbbb,0.9,Item Form: Powder,deepseek-v4-flash
B072BYMGRB,attribute_84069a1262d3c901,0.9,Unit Count: 2 Count,deepseek-v4-flash
B072BYMGRB,attribute_72f40f803eb5363f,0.65,title: blonde,deepseek-v4-flash
B072BYMGRB,attribute_4c6355c908ed261d,0.95,Brand Maybelline,deepseek-v4-flash
B072BYMGRB,attribute_02ed94db9b5d9d14,0.95,Skin Type All,deepseek-v4-flash
B072BYMGRB,attribute_fd99a16a1f731108,0.95,Item Form Powder,deepseek-v4-flash
B072BYMGRB,attribute_5a68db79b682d835,0.9,100 Blonde,deepseek-v4-flash
B072BYMGRB,attribute_eafca84924ca1afb,0.9,Brow Drama Shaping Chalk Powder,deepseek-v4-flash
B0895NG63H,attribute_decbf6944c4ba1ed,0.95,store: MY-LADY,deepseek-v4-flash
B0895NG63H,attribute_0efeb815415e9186,0.9,Material: Human Hair,deepseek-v4-flash
B0895NG63H,attribute_3c6b220fd942dff3,0.9,Hair Type: Straight,deepseek-v4-flash
B0895NG63H,attribute_cabcafb5cff1d48f,0.75,title: 20 inch,deepseek-v4-flash
B0895NG63H,attribute_f03aa5d3452da917,0.65,title: black,deepseek-v4-flash
B0895NG63H,attribute_2e69819f90e65698,0.95,Straight,deepseek-v4-flash
B0895NG63H,attribute_d4765bfe065afe67,0.85,20 inch,deepseek-v4-flash
B0895NG63H,attribute_a9cda3a028f2c99c,0.8,90g,deepseek-v4-flash
B0895NG63H,attribute_603f48abd5d3896b,0.85,1B Natural Black,deepseek-v4-flash
B07CF9R32T,attribute_fbd8936c219bb836,0.9,Skin Type: Sensitive,deepseek-v4-flash
B07CF9R32T,attribute_27d380881f0af077,0.9,"Item Form: Lotion,Oil",deepseek-v4-flash
B07CF9R32T,attribute_7d891282373a70a6,0.9,Unit Count: 1 Count,deepseek-v4-flash
B07CF9R32T,attribute_cc853181e1d73030,0.75,title: 16 oz,deepseek-v4-flash
B07CF9R32T,attribute_b19ebac6b8c24c2d,0.9,Neutrogena,deepseek-v4-flash
B07CF9R32T,attribute_5192daa8fa76cbd6,0.95,Sensitive,deepseek-v4-flash
B07CF9R32T,attribute_dd0f9c169e36569e,0.85,"Lotion,Oil",deepseek-v4-flash
B07CF9R32T,attribute_c2ee456cf9bc2f6c,0.8,32 oz,deepseek-v4-flash
B07CF9R32T,attribute_6d57d100f8b6950f,0.7,Light Sesame Formula,deepseek-v4-flash
B07CF9R32T,attribute_d713346a486d82b4,0.8,Body Oil Moisturizer,deepseek-v4-flash
B01CJF85QO,attribute_94c667c9f3e07829,0.95,store: Teensery,deepseek-v4-flash
B01CJF85QO,attribute_2e6ac263509bc4c5,0.9,Material: Glass,deepseek-v4-flash
B01CJF85QO,attribute_4e91551968e1f908,0.75,title: 5 ml,deepseek-v4-flash
B01CJF85QO,attribute_9b2e84a4cb54bdae,0.9,5 ml,deepseek-v4-flash
B01CJF85QO,attribute_5b30e4aa8fcd32b1,0.85,Amber,deepseek-v4-flash
B01CJF85QO,attribute_0301f8e8049cc46a,0.8,Empty Refillable Bottle Container,deepseek-v4-flash
B01CJF85QO,attribute_4d91775991bd55c0,0.85,12 pcs,deepseek-v4-flash
B07GDL58LN,attribute_4a11d48a2307804f,0.95,store: Xcoser,deepseek-v4-flash
B07GDL58LN,attribute_b5e40193f5860fe3,0.9,Hair Type: Curly,deepseek-v4-flash
B07GDL58LN,attribute_f03aa5d3452da917,0.65,title: black,deepseek-v4-flash
B07GDL58LN,attribute_e3fd5743ce32bccf,0.9,Curly,deepseek-v4-flash
B07GDL58LN,attribute_ca9b16f18c344edd,0.9,Princess Jasmine Wig,deepseek-v4-flash
B074YHVN5D,attribute_64e1b604d8fbc982,0.9,Material: Metal,deepseek-v4-flash
B074YHVN5D,attribute_a3e15900fc78187c,0.9,Hair Type: All,deepseek-v4-flash
B074YHVN5D,attribute_df47d737857f4185,0.9,Unit Count: 6.0 Count,deepseek-v4-flash
B074YHVN5D,attribute_d8b5d5d49d0e383b,1.0,Yeshan,deepseek-v4-flash
B074YHVN5D,attribute_99e4aa0e9d06199f,0.9,6.0 Count,deepseek-v4-flash
B074YHVN5D,attribute_b155702c618b21a4,0.9,Hair Clip,deepseek-v4-flash
B00454W6XG,attribute_1ec5e48f57c210fc,0.95,store: Sally Hansen,deepseek-v4-flash
B00454W6XG,attribute_70948989c95ee1b1,0.9,Item Form: Liquid,deepseek-v4-flash
B00454W6XG,attribute_f72e8867a7ef8c83,0.9,Color: Golden,deepseek-v4-flash
B00454W6XG,attribute_b7d9fd2113f3e902,0.9,Liquid,deepseek-v4-flash
B00454W6XG,attribute_675d596a67152d27,0.9,Nail Prisms,deepseek-v4-flash
B011954TM4,attribute_dfeeaf4a601792cc,0.95,store: BXT,rules
B07YRN53DK,attribute_2c383c5daa7427f3,0.95,store: Liang Dian,deepseek-v4-flash
B07YRN53DK,attribute_0efeb815415e9186,0.9,Material: Human Hair,deepseek-v4-flash
B07YRN53DK,attribute_b5e40193f5860fe3,0.9,Hair Type: Curly,deepseek-v4-flash
B07YRN53DK,attribute_e3fd5743ce32bccf,1.0,Hair Type Curly,deepseek-v4-flash
B07YRN53DK,attribute_75bc6c3e86c99fc5,0.9,9A Brazilian Deep Wave,deepseek-v4-flash
B07YRN53DK,attribute_4c146eb163e57be0,1.0,Natural Color,deepseek-v4-flash
B07YRN53DK,attribute_7d1224adb5de7317,0.9,3 Bundles with Closure,deepseek-v4-flash
B08WF29DM9,attribute_6679bdba938588c4,0.95,store: TULA,deepseek-v4-flash
B08WF29DM9,attribute_93fccd5397ec4a44,0.9,Scent: Watermelon,deepseek-v4-flash
B08WF29DM9,attribute_af71680c3079f29f,0.9,Item Form: Cream,deepseek-v4-flash
B08WF29DM9,attribute_20ecf3163f110e23,0.9,Unit Count: 3.4 Ounce,deepseek-v4-flash
B08WF29DM9,attribute_8fbb8e90dbaaaf09,0.75,title: 3.4 oz,deepseek-v4-flash
B08WF29DM9,attribute_545a7b86a69d38a9,0.9,Moisture Hydrating,deepseek-v4-flash
B08WF29DM9,attribute_b77ec041798d9e36,0.8,Contains Watermelon Fruit,deepseek-v4-flash
B08WF29DM9,attribute_71f5a55eb347599f,0.8,Blueberry Extract,deepseek-v4-flash
B08WF29DM9,attribute_9b25c5cd5f95ef64,0.9,Hydrating Day & Night Cream,deepseek-v4-flash
B082BJYV38,attribute_bc3e0239358c7221,0.95,store: MAC,deepseek-v4-flash
B082BJYV38,attribute_a0f92e4defc47e1c,0.9,Item Form: Stick,deepseek-v4-flash
B082BJYV38,attribute_2ccce691d80f3ddd,1.0,Foundation Stick,deepseek-v4-flash
B082BJYV38,attribute_4016a980608262b7,1.0,NW13,deepseek-v4-flash
B082BJYV38,attribute_63347bee8661c3b3,0.9,Matte Foundation Stick,deepseek-v4-flash
B01KH0HQLS,attribute_77013b84d61bf316,0.95,store: Belle,rules
B01KH0HQLS,attribute_1ab4b8ffdfec4f8f,0.65,title: white,rules
B08JVGGGZ7,attribute_5eecfb346a5bf362,0.95,store: zYoung,rules
B08JVGGGZ7,attribute_64d345060e7e7528,0.75,title: 4 Pcs,rules
B00F77LG8G,attribute_b58d324e74b27500,0.95,store: Mont Bleu,deepseek-v4-flash
B00F77LG8G,attribute_2e6ac263509bc4c5,0.9,Material: Glass,deepseek-v4-flash
B00F77LG8G,attribute_1355bb972ebb545d,0.9,"Color: Blue,purple",deepseek-v4-flash
B00F77LG8G,attribute_7d891282373a70a6,0.9,Unit Count: 1 count,deepseek-v4-flash
B00F77LG8G,attribute_38740edce505787c,0.65,title: blue,deepseek-v4-flash
B082V9GSMD,attribute_5c29e311910d84a9,0.95,store: yellow girl,deepseek-v4-flash
B082V9GSMD,attribute_8ba8db87ff92bb46,0.9,Item Form: Pair,deepseek-v4-flash
B082V9GSMD,attribute_2d309baeecfc7ddc,0.9,Material: Mink Fur,deepseek-v4-flash
B083SL4BTW,attribute_86ee684009417e94,0.95,store: NOBILITY,deepseek-v4-flash
B083SL4BTW,attribute_0efeb815415e9186,0.9,Material: Human Hair,deepseek-v4-flash
B083SL4BTW,attribute_3c6b220fd942dff3,0.9,Hair Type: Straight,deepseek-v4-flash
B083SL4BTW,attribute_5a1bb5553d3d4fbf,0.75,title: 14 Inch,deepseek-v4-flash
B083SL4BTW,attribute_f03aa5d3452da917,0.65,title: black,deepseek-v4-flash
B002GIBVL6,attribute_102ec02350d03c9f,0.95,store: K.C. Sales,rules
B01497J64U,attribute_103a7812bb79b289,0.95,store: It's a Nail,rules
B09B593RM5,attribute_b6e934fafbe566ce,0.95,store: Honoson,rules
B09B593RM5,attribute_01158f69d511115d,0.75,title: 32 Inch,rules
B011CS35QE,attribute_2c2b64b8eeb25a30,0.95,store: Josie Maran,deepseek-v4-flash
B011CS35QE,attribute_1dffaa257c5c9706,0.9,Item Form: Oil,deepseek-v4-flash
B011CS35QE,attribute_8c640d1f0f8de166,0.9,Unit Count: 1.7 Ounce,deepseek-v4-flash
B011CS35QE,attribute_9718571fc11efdcc,0.75,title: 1.7oz,deepseek-v4-flash
B011CS35QE,attribute_a64490da866eb222,0.65,title: red,deepseek-v4-flash
B011CS35QE,attribute_b36226857e6d1674,0.9,100% Argan Oil,deepseek-v4-flash
B011CS35QE,attribute_2a9a78485fcd90d3,0.9,Africa Red Rooibos Scent,deepseek-v4-flash
B011CS35QE,attribute_3b7e47f2ad3ff8d6,0.95,1.7oz,deepseek-v4-flash
B082WYQWGF,attribute_9abc4d5f24c9e6cb,0.95,store: Vasaana,deepseek-v4-flash
B082WYQWGF,attribute_fc6db98750f95668,0.9,Skin Type: All,deepseek-v4-flash
B082WYQWGF,attribute_a520aac71d9029b5,0.9,Scent: Coconut,deepseek-v4-flash
B082WYQWGF,attribute_c9f8b5ea4edd4f95,0.9,Unit Count: 1.75 Ounce,deepseek-v4-flash
B082WYQWGF,attribute_0d8c2bef29513678,0.85,Natural Beeswax,deepseek-v4-flash
B082WYQWGF,attribute_959805bd9218b3fb,0.9,Coconut Oil,deepseek-v4-flash
B082WYQWGF,attribute_d1e806f821aff0f2,0.85,Shea Body Butter,deepseek-v4-flash
B082WYQWGF,attribute_83da2016c858334a,0.9,Body Butter,deepseek-v4-flash
B082WYQWGF,attribute_2b61ffcc0db28941,0.8,Body Butter,deepseek-v4-flash
B082WYQWGF,attribute_b9c999274abda730,0.95,Unit Count: 1.75 Ounce,deepseek-v4-flash
B099RRLL72,attribute_21d8cd034c22be6e,0.95,store: KKINYAS,deepseek-v4-flash
B099RRLL72,attribute_fc6db98750f95668,0.9,Skin Type: All,deepseek-v4-flash
B099RRLL72,attribute_c301b5888660fbbb,0.9,Item Form: Powder,deepseek-v4-flash
B099RRLL72,attribute_794801b1361498e4,0.9,Product Benefits: Long Lasting,deepseek-v4-flash
B099RRLL72,attribute_b96630ed250523ee,0.65,title: brown,deepseek-v4-flash
B099RRLL72,attribute_6d659730928adea2,0.9,Eyebrow Stamp Shaping Kit,deepseek-v4-flash
B099RRLL72,attribute_26cdea8339600330,0.95,Gray-brown,deepseek-v4-flash
B099RRLL72,attribute_8c2e5f5c119d80d2,0.85,Eyebrow Stamp,deepseek-v4-flash
B08SGXFM81,attribute_4644be9c21b57ea6,0.95,store: FANXITON,deepseek-v4-flash
B08SGXFM81,attribute_8ba8db87ff92bb46,0.9,Item Form: Pair,deepseek-v4-flash
B08SGXFM81,attribute_6e76972f4469de0a,0.9,Material: Faux Mink,deepseek-v4-flash
B08SGXFM81,attribute_f03aa5d3452da917,0.9,Color: Black,deepseek-v4-flash
B075FMD915,attribute_c0fe963d67a86bb5,0.95,store: YU ZHU,deepseek-v4-flash
B075FMD915,attribute_0efeb815415e9186,0.9,Material: Human Hair,deepseek-v4-flash
B075FMD915,attribute_f5014e73afcc8131,0.9,Hair Type: Wavy,deepseek-v4-flash
B075FMD915,attribute_4d100a054f1efaf0,0.75,title: 300g,deepseek-v4-flash
B07QD4NS2H,attribute_3ab4ba6a847ebb7c,0.95,store: LADES,deepseek-v4-flash
B07QD4NS2H,attribute_8719400aec8afcb6,0.9,Item Form: Wax,deepseek-v4-flash
B07QD4NS2H,attribute_4760eb52804ee5a4,0.9,Unit Count: 6 Count,deepseek-v4-flash
B07QD4NS2H,attribute_e0010c7b89f6793a,0.75,title: 6 Pcs,deepseek-v4-flash
B07C1M5KRZ,attribute_fff9b83d099d621d,0.95,store: Teenitor,rules
B07D293LTR,attribute_5efbc623871b9747,0.95,store: Ynredee,rules
B07MGJBYMP,attribute_7368013c92d6c29c,0.95,store: Higu clace,deepseek-v4-flash
B07MGJBYMP,attribute_eb2c589f77a4e2ad,0.9,Item Form: Individual,deepseek-v4-flash
B07MGJBYMP,attribute_cd744dd77d211b38,0.9,Material: Synthetic,deepseek-v4-flash
B07MGJBYMP,attribute_2ac91817c6dc2ed6,0.9,Unit Count: 1.00 Count,deepseek-v4-flash
B07MGJBYMP,attribute_bacf4cec6e8d16a4,0.75,title: 0.10mm,deepseek-v4-flash
B004H8ZKWE,attribute_fc6db98750f95668,0.9,Skin Type: All,deepseek-v4-flash
B004H8ZKWE,attribute_a0f92e4defc47e1c,0.9,Item Form: Stick,deepseek-v4-flash
B004H8ZKWE,attribute_46a55037d00ad97d,0.65,title: silver,deepseek-v4-flash
B0007CHJGY,attribute_db4601dfd94686a3,0.95,store: Zia,deepseek-v4-flash
B0007CHJGY,attribute_86c70f5d736aedd1,0.9,Skin Type: Dry,deepseek-v4-flash
B0007CHJGY,attribute_af71680c3079f29f,0.9,Item Form: Cream,deepseek-v4-flash
B0007CHJGY,attribute_2afa099a84028744,0.9,Unit Count: 6.0 Ounce,deepseek-v4-flash
B0007CHJGY,attribute_55774c5f29f3f538,0.75,title: 6 oz,deepseek-v4-flash
B07ZCHM9SL,attribute_04fe34e45040875c,0.95,store: ShowCoco,deepseek-v4-flash
B07ZCHM9SL,attribute_cd744dd77d211b38,0.9,Material: Synthetic,deepseek-v4-flash
B07ZCHM9SL,attribute_f5014e73afcc8131,0.9,Hair Type: Wavy,deepseek-v4-flash
B07ZCHM9SL,attribute_ed5c67af1cffc384,0.75,title: 16 Inch,deepseek-v4-flash
B077D8QM6K,attribute_ff5385d47a5ef470,0.95,store: QLV,deepseek-v4-flash
B077D8QM6K,attribute_70948989c95ee1b1,0.9,Item Form: Liquid,deepseek-v4-flash
B077D8QM6K,attribute_93e314a21145b252,0.75,title: 300 ML,deepseek-v4-flash
B077D8QM6K,attribute_46a55037d00ad97d,0.65,title: silver,deepseek-v4-flash
B0147I957O,attribute_d2ab067439a7bf5f,0.95,store: Annie,deepseek-v4-flash
B0147I957O,attribute_861db4fada938088,0.9,Product Benefits: Nourishing,deepseek-v4-flash
B0147I957O,attribute_38740edce505787c,0.9,Color: Blue,deepseek-v4-flash
B0147I957O,attribute_2ac91817c6dc2ed6,0.9,Unit Count: 1.00 Count,deepseek-v4-flash
B083NXF32H,attribute_585c692bdbfef718,0.95,store: Goldfinch,deepseek-v4-flash
B083NXF32H,attribute_0efeb815415e9186,0.9,Material: Human Hair,deepseek-v4-flash
B083NXF32H,attribute_3c6b220fd942dff3,0.9,Hair Type: Straight,deepseek-v4-flash
B083NXF32H,attribute_b96630ed250523ee,0.65,title: brown,deepseek-v4-flash
B083NXF32H,attribute_2e69819f90e65698,1.0,Hair Type: Straight,deepseek-v4-flash
B083NXF32H,attribute_9efea6a81963cecc,1.0,Ombre Brown Human Hair Bundles ... 1b/30 Black to Medium Auburn Brown,deepseek-v4-flash
B083NXF32H,attribute_1caf28943b603e65,1.0,14 16 18 + 12,deepseek-v4-flash
B083NXF32H,attribute_4afaceae47a756b2,1.0,Goldfinch Straight Ombre Bundles with Closure,deepseek-v4-flash
B0192BX5WC,attribute_b612b24fe4a72823,0.95,store: Sarangsae,deepseek-v4-flash
B0192BX5WC,attribute_af71680c3079f29f,0.9,Item Form: Cream,deepseek-v4-flash
B0192BX5WC,attribute_c71bcc8a9053acce,0.9,Unit Count: 8.113 Ounce,deepseek-v4-flash
B0192BX5WC,attribute_75275398eae09b08,0.75,title: 230g,deepseek-v4-flash
B0192BX5WC,attribute_f86654b7149035ea,0.65,title: green,deepseek-v4-flash
B0192BX5WC,attribute_7ee58038a81d67f1,1.0,Semi Permanent Hair Dye,deepseek-v4-flash
B0192BX5WC,attribute_14cdbb59cefaf39b,1.0,Y02 MUSTARD YELLOW,deepseek-v4-flash
B0192BX5WC,attribute_67fb25d65b158bba,1.0,230g/ 8.1 OZ,deepseek-v4-flash
B0192BX5WC,attribute_9d6d17eebb7965e6,1.0,Plant Protein,deepseek-v4-flash
B0192BX5WC,attribute_3978a58abf15c5cc,1.0,UV Protection,deepseek-v4-flash
B06XFY9HZY,attribute_d02dd75c79bb2a49,0.95,store: Colourpop,deepseek-v4-flash
B06XFY9HZY,attribute_2ac91817c6dc2ed6,0.9,Unit Count: 1.00 Count,deepseek-v4-flash
B06XFY9HZY,attribute_baad6a595aa58d5f,1.0,Super Shock Cheek Highlighter,deepseek-v4-flash
B06XFY9HZY,attribute_5c21f3536ffe364d,1.0,Tie Dye - Whipped,deepseek-v4-flash
B09X8SWWTY,attribute_3361884a985c702e,0.95,store: City Costume Wigs,deepseek-v4-flash
B09X8SWWTY,attribute_cd744dd77d211b38,0.9,Material: Synthetic,deepseek-v4-flash
B09X8SWWTY,attribute_b5e40193f5860fe3,0.9,Hair Type: Curly,deepseek-v4-flash
B09X8SWWTY,attribute_38740edce505787c,0.65,title: blue,deepseek-v4-flash
B079ZC4BSW,attribute_a39bca7cb02459a1,0.95,store: Xenia Paris,deepseek-v4-flash
B079ZC4BSW,attribute_97ce818f9d78d1d4,0.9,Material: Ceramic,deepseek-v4-flash
B079ZC4BSW,attribute_ff200d9d7a9e0f8f,0.9,"Hair Type: oily, Dry, Normal",deepseek-v4-flash
B00YE966A6,attribute_03050c39e4a3376d,0.95,store: TRiBUTE8,deepseek-v4-flash
B00YE966A6,attribute_7e1653f248c24a22,0.9,Scent: Tobacco Vanille,deepseek-v4-flash
B00YE966A6,attribute_5297f9cc67f7eabd,0.9,Item Form: leaf,deepseek-v4-flash
B00YE966A6,attribute_2dc9bc39686525f6,0.75,title: 100ml,deepseek-v4-flash
B076WP4F1V,attribute_52192af437075b73,0.95,store: Yes to Tomatoes,deepseek-v4-flash
B076WP4F1V,attribute_54c04e49e835be85,0.9,Scent: tomatoes,deepseek-v4-flash
B076WP4F1V,attribute_1dffaa257c5c9706,0.9,Item Form: Oil,deepseek-v4-flash
B076WP4F1V,attribute_84597d1eedf7b164,0.9,Unit Count: 6.65 Ounce,deepseek-v4-flash
B076WP4F1V,attribute_7b9b0ca2370831d7,0.75,title: 3.38 oz,deepseek-v4-flash
B076WP4F1V,attribute_c84a33ab70daaa9d,1.0,Daily Clarifying Cleanser,deepseek-v4-flash
B076WP4F1V,attribute_299db12ce4261024,1.0,Aloe Leaf Extract,deepseek-v4-flash
B076WP4F1V,attribute_466030f67ca5cda6,1.0,Tomato Extract,deepseek-v4-flash
B076WP4F1V,attribute_6762af3e68a84ac2,1.0,Watermelon Seed Oil,deepseek-v4-flash
B076WP4F1V,attribute_85503afaaba7c20c,0.9,Unit Count,deepseek-v4-flash
B076WP4F1V,attribute_5deb58a3370b6880,0.7,Daily Clarifying,deepseek-v4-flash
B018RBMOB6,attribute_0718020b6640e230,0.95,store: Bliss Beauty,deepseek-v4-flash
B018RBMOB6,attribute_9ec11ecb096b876f,0.9,Item Form: Bar,deepseek-v4-flash
B018RBMOB6,attribute_1e819ef1a570ddfc,0.9,Unit Count: 11.0 Ounce,deepseek-v4-flash
B018RBMOB6,attribute_b72bd63956647c5e,0.75,title: 2 Pack,deepseek-v4-flash
B018RBMOB6,attribute_152c973c88764e88,1.0,Fat Girl Soap,deepseek-v4-flash
B018RBMOB6,attribute_8d53d814f267baff,1.0,Anti-cellulite soap,deepseek-v4-flash
B018RBMOB6,attribute_31ff393af5ac563f,0.9,Unit Count,deepseek-v4-flash
B00CZ4Z0XQ,attribute_06c55d5f043625e3,0.95,store: Jordana,deepseek-v4-flash
B00CZ4Z0XQ,attribute_fc6db98750f95668,0.9,Skin Type: All,deepseek-v4-flash
B00CZ4Z0XQ,attribute_2ac91817c6dc2ed6,0.9,Unit Count: 1.00 Count,deepseek-v4-flash
B00CZ4Z0XQ,attribute_caa32f77ffd582d9,1.0,Baked Eyeshadow,deepseek-v4-flash
B00CZ4Z0XQ,attribute_ebc9cb1fc8dadcda,1.0,Bronze Gala,deepseek-v4-flash
B00CZ4Z0XQ,attribute_a128c32b3780e1df,1.0,Baked Eyeshadow,deepseek-v4-flash
B00CZ4Z0XQ,attribute_7d891282373a70a6,0.9,Unit Count,deepseek-v4-flash
B08GSKKXHM,attribute_4d6575a7b5e5e913,0.95,store: KDRose,rules
B08GSKKXHM,attribute_a9f0165cd63e34d9,0.75,title: 5 Pcs,rules
B07BFB8R8M,attribute_cdd01b6301f7cdf1,0.95,store: Puddinghair,deepseek-v4-flash
B07BFB8R8M,attribute_0efeb815415e9186,0.9,Material: Human Hair,deepseek-v4-flash
B07BFB8R8M,attribute_f03aa5d3452da917,0.9,Color: black,deepseek-v4-flash
B07BFB8R8M,attribute_3c6b220fd942dff3,0.9,Hair Type: Straight,deepseek-v4-flash
B07BFB8R8M,attribute_0e4aeb4b287459d6,1.0,Straight Brazilian hair 3 Bundles with Closure,deepseek-v4-flash
B096TRNWS6,attribute_c629942191295c1e,0.95,store: EYELASH EVOLUTION,deepseek-v4-flash
B096TRNWS6,attribute_eb2c589f77a4e2ad,0.9,Item Form: Individual,deepseek-v4-flash
B096TRNWS6,attribute_00ba8920884f84b7,0.9,"Material: Glass,Silk",deepseek-v4-flash
B096TRNWS6,attribute_07708c495869adac,0.75,title: 12mm,deepseek-v4-flash
B096TRNWS6,attribute_5eba8f3f21d7acc3,1.0,DIY Eyelash Extension Kit,deepseek-v4-flash
B096TRNWS6,attribute_39a28125998d17e4,1.0,Item Form: Individual,deepseek-v4-flash
B08JPPKZXF,attribute_ae10e85f522b8c42,0.95,store: PACMAXI,deepseek-v4-flash
B08JPPKZXF,attribute_a40817a7f6ffbe50,0.9,Item Form: Scrunchie,deepseek-v4-flash
B08JPPKZXF,attribute_b5e40193f5860fe3,0.9,Hair Type: Curly,deepseek-v4-flash
B08JPPKZXF,attribute_94d0b9a091a79adf,1.0,Title: (colorful),deepseek-v4-flash
B08JPPKZXF,attribute_56fbeb0ca18fa371,1.0,Hair Scarf Scrunchies Organizer,deepseek-v4-flash
B08JPPKZXF,attribute_46e936fd94a1e9f8,1.0,Item Form: Scrunchie,deepseek-v4-flash
B075C775ZD,attribute_5ca994bf1584661b,0.95,store: Wonder Arms,deepseek-v4-flash
B07SNPQMXB,attribute_51807abe1305abfc,0.95,store: Aysekone,deepseek-v4-flash
B07SNPQMXB,attribute_b5e40193f5860fe3,0.9,Hair Type: Curly,deepseek-v4-flash
B07SNPQMXB,attribute_9998b8ec16b62de1,0.9,Unit Count: 1.0 Count,deepseek-v4-flash
B07SNPQMXB,attribute_6cd51fcb4aade6a1,0.75,title: 2 Pcs,deepseek-v4-flash
B07SNPQMXB,attribute_f03aa5d3452da917,0.65,title: black,deepseek-v4-flash
B089K3923P,attribute_88f6919213ed9927,0.95,store: Yebeauty,deepseek-v4-flash
B089K3923P,attribute_0a552befcc9a10a1,0.9,Material: Cotton,deepseek-v4-flash
B089K3923P,attribute_38740edce505787c,0.9,Color: Blue,deepseek-v4-flash
B089K3923P,attribute_dd9b31d78e9809bb,0.9,Unit Count: 4.00 Count,deepseek-v4-flash
B089K3923P,attribute_4ff9518f7639b913,0.9,Size: 2 Pair (Pack of 1),deepseek-v4-flash
B089K3923P,attribute_848b155a685efd97,0.75,title: 4 Pack,deepseek-v4-flash
B07R5S9WGC,attribute_4d468391f55aa484,0.95,store: SUSULU,deepseek-v4-flash
B07R5S9WGC,attribute_a40817a7f6ffbe50,0.9,Item Form: Scrunchie,deepseek-v4-flash
B07R5S9WGC,attribute_b8a0a3f33c239949,0.9,Material: Rubber,deepseek-v4-flash
B07R5S9WGC,attribute_a3e15900fc78187c,0.9,Hair Type: All,deepseek-v4-flash
B07R5S9WGC,attribute_9441402397455d8b,0.75,title: 24pcs,deepseek-v4-flash
B07R5S9WGC,attribute_80d030258aa2c83e,0.9,chiffon fabric,deepseek-v4-flash
B07R5S9WGC,attribute_e9f0dd7a4ac128cb,0.95,inner diameter is approx.1.4 inches,deepseek-v4-flash
B07R5S9WGC,attribute_7e877b6953989dd6,0.95,outer diameter is 4.3 inches,deepseek-v4-flash
B07R5S9WGC,attribute_dee943de113537b3,0.95,24pcs chiffon hair tie,deepseek-v4-flash
B07R5S9WGC,attribute_9ec644ec58f5d435,0.9,"4 patterns-striped,polka dot,check plaid and big polka dot",deepseek-v4-flash
B07R5S9WGC,attribute_983b68797125dd92,0.95,Scrunchie,deepseek-v4-flash
B003YKWXM6,attribute_4c489af2e474a421,0.95,store: CHANEL,deepseek-v4-flash
B003YKWXM6,attribute_5975b47939e04628,0.9,flowery fragrance,deepseek-v4-flash
B003YKWXM6,attribute_0be2f29606666b61,0.9,blend of jasmine and citrus,deepseek-v4-flash
B003YKWXM6,attribute_c1d742784110ff1e,0.85,recommended for daytime wear,deepseek-v4-flash
B003YKWXM6,attribute_68471a2791d5edf2,0.95,Chance by Chanel,deepseek-v4-flash
B00G6KAQIE,attribute_481b43532d7d19f9,0.95,store: Biotique,deepseek-v4-flash
B00G6KAQIE,attribute_fc6db98750f95668,0.9,Skin Type: All,deepseek-v4-flash
B00G6KAQIE,attribute_2ac91817c6dc2ed6,0.9,Unit Count: 1.00 Count,deepseek-v4-flash
B00G6KAQIE,attribute_c60b64ada9002f85,0.75,title: 190ml,deepseek-v4-flash
B00G6KAQIE,attribute_f3d6d70f9397f4b3,0.95,Spf 50,deepseek-v4-flash
B00G6KAQIE,attribute_741bd82977e918c0,0.9,Very Water Resistant,deepseek-v4-flash
B00G6KAQIE,attribute_9cf9bb54c13d6655,0.95,Sun Lotion,deepseek-v4-flash
B00G6KAQIE,attribute_bda93b9b2270f3ca,0.8,Bio Sandalwood,deepseek-v4-flash
B004Q8ASRC,attribute_611fe1fe495ea409,0.75,title: 8 oz,rules
B08GZWJVR4,attribute_3e9c8a5f95311441,0.95,store: dongjing,deepseek-v4-flash
B08GZWJVR4,attribute_04d326e7508a5a07,0.9,Skin Type: Sequedad,deepseek-v4-flash
B08GZWJVR4,attribute_af71680c3079f29f,0.9,Item Form: Cream,deepseek-v4-flash
B08GZWJVR4,attribute_2ac91817c6dc2ed6,0.9,Unit Count: 1.00 Count,deepseek-v4-flash
B000VMGAD8,attribute_ab77118a8e8c9181,0.95,store: AVON,deepseek-v4-flash
B000VMGAD8,attribute_04bafd83548381d1,0.9,Item Form: Spray,deepseek-v4-flash
